Date,AAPL,AXP,BA,HD,JNJ,KO,NKE,PFE,PG
2017-03-01,134.11528,78.650337,173.000824,136.490555,115.069321,38.213974,55.955257,31.144268,84.167801
2017-03-02,133.318939,76.902985,172.135437,137.672348,114.855637,38.494965,55.984314,31.225708,83.479103
2017-03-03,134.105652,76.691765,171.373444,137.542068,115.004288,38.504025,54.918869,31.234755,83.102623
2017-03-06,133.683517,76.32692,170.197571,136.909317,114.92997,38.232101,54.986668,31.080931,82.983253
2017-03-07,133.856232,76.40374,171.222961,136.703339,115.041435,38.059891,54.773582,30.755194,82.90979
2017-03-08,133.357315,75.885284,170.959564,137.545944,115.292297,38.059891,54.734833,30.68281,82.772041
2017-03-09,133.050323,76.134918,169.858963,137.265045,117.010986,38.096146,54.589554,30.809483,82.955688
2017-03-10,133.491669,76.211716,168.099899,137.480408,117.252533,38.331806,54.657356,30.863771,83.626022
2017-03-13,133.549194,76.048508,168.429092,138.023376,117.689186,38.432392,54.889809,30.863771,83.846397
2017-03-14,133.347763,76.509346,168.128113,137.770615,118.032928,38.377533,55.480644,30.96331,83.561745
2017-03-15,134.758087,76.067703,168.109329,138.510208,119.807365,38.514687,55.848717,31.334284,83.929039
2017-03-16,134.978714,76.586159,167.620132,139.240448,119.342865,38.63356,55.790592,31.153326,83.96579
2017-03-17,134.307159,76.086914,169.416855,140.054947,118.97123,38.432392,55.984314,31.053791,83.561745
2017-03-20,135.717484,75.702881,168.748962,138.369797,118.98053,38.56955,56.836666,31.108082,83.763779
2017-03-21,134.163223,74.43557,165.522415,137.255707,118.218735,38.862156,56.18771,30.990452,83.736206
2017-03-22,135.679092,74.569962,166.481903,137.957855,117.298988,38.752438,52.226192,31.189518,83.552567
2017-03-23,135.199371,74.733177,166.7453,138.547668,116.964531,38.560413,53.63065,31.026648,83.35054
2017-03-24,134.930756,75.078812,165.390732,138.285522,116.574341,38.514687,54.589554,30.764248,83.166893
2017-03-27,135.161026,74.502762,165.654129,137.499115,116.871635,38.697575,54.173061,30.927114,83.093437
2017-03-28,137.962479,75.501259,166.839371,137.808075,116.741585,38.798153,54.841381,30.909018,83.34137
2017-03-29,138.269485,75.126831,167.093369,137.658264,116.054085,38.789005,54.89949,31.062843,83.194443
2017-03-30,138.087189,76.048508,167.422607,137.574005,115.812546,38.953598,54.279598,31.080931,82.827133
2017-03-31,137.828171,75.952499,166.369003,137.46167,115.710358,38.807304,53.979343,30.954262,82.505745
2017-04-03,137.866547,75.453247,166.171463,137.265045,115.840416,38.779865,53.814682,30.981407,82.349648
2017-04-04,138.893127,75.136429,168.099899,137.00293,115.831123,39.02676,53.311008,31.071886,82.560852
2017-04-05,138.173553,74.962898,166.575974,137.283813,115.942619,38.926174,53.252899,30.936161,82.615921
2017-04-06,137.828171,75.117149,166.848785,137.845535,116.174866,39.017612,53.407871,30.863771,82.092537
2017-04-07,137.521149,74.972527,168.240997,137.742538,116.054085,38.962746,53.378815,30.854731,81.936432
2017-04-10,137.358063,74.702606,167.027496,138.753616,115.515251,39.0359,53.175411,30.800438,82.175163
2017-04-11,135.880585,74.480888,167.977585,138.744247,115.40377,39.008465,53.194786,30.700903,82.459831
2017-04-12,136.043655,73.921745,165.607086,137.190155,116.500015,39.2645,53.824364,30.691856,82.928146
2017-04-13,135.324158,73.073402,165.202606,136.600372,116.119118,39.127346,53.601597,30.655661,82.671028
2017-04-17,136.072449,73.912109,168.400894,137.911057,116.79731,39.383369,54.47332,30.764248,83.001602
2017-04-18,135.468033,73.063759,167.300323,138.332352,113.174103,39.758286,54.347397,30.619473,83.37809
2017-04-19,134.969116,72.83239,167.817673,137.826767,112.756027,39.529675,54.105259,30.411362,82.90583
2017-04-20,136.657715,77.141602,168.664307,139.231079,113.220566,39.401665,54.628288,30.52899,82.655998
2017-04-21,136.494598,76.727066,169.680206,140.429398,113.118362,39.383369,54.095562,30.438503,81.999046
2017-04-24,137.809006,77.556129,171.260574,142.198837,114.168167,39.575397,53.727516,30.52899,82.85955
2017-04-25,138.662857,77.72966,172.624573,143.266083,114.669838,39.419949,53.708134,30.547083,83.27594
2017-04-26,137.847351,77.623611,170.931305,144.380173,114.744171,39.538818,53.427246,30.628517,81.184784
2017-04-27,137.952866,77.440453,172.351761,146.158951,114.95784,39.32851,53.727516,30.637569,81.138519
2017-04-28,137.818558,76.3993,173.866272,146.140198,114.707008,39.456528,53.669395,30.691856,80.805435
2017-05-01,140.629639,76.380013,171.571014,144.370804,114.586227,39.520531,53.262585,30.565184,80.583344
2017-05-02,141.521896,76.678871,172.558731,145.063583,114.92067,39.675987,53.340069,30.411362,79.778358
2017-05-03,141.090149,75.994408,172.511688,145.110382,114.57695,39.611977,52.817032,30.284687,79.972656
2017-05-04,140.58165,75.512398,172.210678,144.979309,115.152931,39.922871,52.758919,30.266588,79.991173
2017-05-05,142.91301,75.502747,174.035583,145.793808,114.744171,39.950306,52.25526,30.293732,80.037437
2017-05-08,146.798615,75.348503,174.985672,146.879791,114.502617,40.133186,52.594257,30.266588,80.083702
2017-05-09,147.7388,75.618439,175.822891,147.61937,114.465446,39.785706,53.16573,30.203247,79.944893
2017-05-10,147.038467,75.820885,173.63327,148.040695,114.093842,39.840569,52.846096,30.175842,80.028175
2017-05-11,148.310089,75.117149,174.353683,146.23381,114.456154,39.932014,52.536152,30.184978,79.732086
2017-05-12,150.381317,74.702606,173.699615,146.907898,114.864929,39.85886,52.497402,30.15757,79.750595
2017-05-15,149.995987,75.512398,172.88446,147.291733,117.977173,39.986881,52.08091,30.25806,79.880142
2017-05-16,149.774414,75.319595,173.178284,148.162384,118.701813,40.096603,51.122009,29.782995,79.79686
2017-05-17,144.745636,73.622887,169.462601,146.130844,117.679878,40.169765,50.172787,29.444969,79.815361
2017-05-18,146.951736,73.632545,168.154495,145.765732,117.958603,40.05088,50.056561,29.435831,79.454514
2017-05-19,147.452682,74.03743,171.339401,146.327454,117.986465,40.14233,50.143734,29.655092,79.79686
2017-05-22,148.348648,74.21096,174.097763,146.00914,118.228012,40.398361,49.950016,29.344471,79.769089
2017-05-23,148.165573,74.423042,173.927124,144.951233,118.469566,40.590385,50.56023,29.362743,79.648819
2017-05-24,147.722443,74.345917,175.595398,145.110382,118.460274,41.175606,50.376198,29.280521,80.037437
2017-05-25,148.232986,74.654419,177.320557,146.477264,119.264534,41.523079,50.705509,29.381018,80.370544
2017-05-26,147.982559,74.673698,176.86557,145.016754,118.694061,41.50478,50.937981,29.362743,80.7314
2017-05-30,148.040359,74.316994,177.140442,144.894363,118.871758,41.541367,51.257607,29.353609,80.870193
2017-05-31,147.163681,74.172401,177.851349,144.545959,119.937874,41.577942,51.32542,29.828674,81.508644
2017-06-01,147.568298,75.464188,177.557526,146.090195,120.43351,41.870548,50.829746,29.88349,81.545647
2017-06-02,149.755157,75.666634,180.315857,146.278519,121.649269,41.961998,51.490631,29.728184,81.971291
2017-06-05,148.290817,76.129387,179.102585,145.751221,121.911133,42.053432,51.519787,29.554602,82.110077
2017-06-06,148.791779,76.013695,177.017242,145.195648,122.350655,42.044289,51.004688,29.298798,82.165596
2017-06-07,149.67807,76.939156,178.29689,145.911301,122.275848,41.614517,51.733597,29.234844,82.137825
2017-06-08,149.311996,77.074112,180.031479,144.536545,122.088791,41.267048,51.704453,29.006445,81.28656
2017-06-09,143.522141,77.421181,180.126297,144.028091,123.005295,41.440781,51.957138,29.938307,81.57341
2017-06-12,140.09259,77.286209,180.09787,143.293625,123.276497,41.449932,52.511112,29.874359,81.64743
2017-06-13,141.219742,77.691101,181.131042,144.997925,123.463539,41.514458,52.783241,29.76473,81.480888
2017-06-14,139.842133,77.932106,182.353821,147.606201,124.164917,41.763382,53.123405,29.865217,81.832489
2017-06-15,139.003952,77.797134,185.26384,147.615601,124.417404,41.717289,51.412884,29.974854,82.702255
2017-06-16,137.057983,78.520164,186.202194,147.493195,125.64254,41.772606,49.663479,30.121027,82.961342
2017-06-19,140.978882,78.934685,188.704605,149.536499,125.380669,41.837135,50.557621,30.349426,83.1464
2017-06-20,139.697601,79.542046,187.993744,148.463074,125.520935,42.049175,50.110558,30.660042,82.933578
2017-06-21,140.526093,79.252823,188.789917,147.446121,126.166229,41.689636,51.111599,30.952387,82.720772
2017-06-22,140.294922,79.291382,189.045868,146.40094,127.232353,41.551334,50.926941,31.116842,82.378418
2017-06-23,140.921082,79.262474,191.69046,142.474411,127.5877,41.717289,51.364285,31.217325,82.739258
2017-06-26,140.477951,79.975845,189.557739,142.578018,127.50354,41.883232,51.782192,31.098566,82.683754
2017-06-27,138.464493,80.09153,188.524521,143.350128,126.259735,41.532906,51.461479,30.851892,81.989784
2017-06-28,140.487579,80.949524,189.216476,144.282349,125.146889,41.781815,51.859947,30.833632,81.767723
2017-06-29,138.416321,80.621735,187.169083,143.274811,124.043335,41.330078,51.675285,30.723995,80.490807
2017-06-30,138.743896,81.209801,187.443939,144.442413,123.716019,41.348515,57.3414,30.687454,80.638863
2017-07-03,138.242905,82.038864,188.240158,145.016769,124.286507,41.265541,57.001236,30.897581,81.184784
2017-07-05,138.81131,82.145317,191.292328,143.77388,124.978531,41.320854,55.941887,30.733128,81.120026
2017-07-06,137.501144,81.032486,190.979538,143.171249,123.931145,40.933647,55.553123,30.349426,80.842438
2017-07-07,138.89801,81.603424,191.823166,143.340729,123.949829,40.924427,56.350075,30.468191,81.101524
2017-07-10,139.745758,81.574387,193.330292,142.352036,123.024002,40.915211,57.078983,30.523006,80.583344
2017-07-11,140.198547,81.438919,195.519913,141.805908,122.724731,40.869106,56.544453,30.303745,80.287254
2017-07-12,140.400864,82.077568,195.68103,143.679718,123.659912,41.035057,56.583324,30.349426,80.463066
2017-07-13,142.356522,82.609795,195.481995,144.338821,123.313911,40.961308,56.311192,30.404242,80.222488
2017-07-14,143.579956,82.522697,197.643158,143.952774,124.005959,41.191784,56.369507,30.541277,80.592613
2017-07-17,144.080887,82.464645,198.107635,144.903793,123.585091,41.237881,56.165421,30.376833,81.00898
2017-07-18,144.581879,82.754944,197.387253,143.284225,125.745384,41.18256,56.029354,30.477327,82.017548
2017-07-19,145.487427,83.151695,199.889618,144.348221,126.4468,41.330078,56.145977,30.714859,82.39019
2017-07-20,144.832336,82.590446,199.320908,138.444366,127.718666,41.320854,57.438587,30.641773,82.623322
2017-07-21,144.764908,82.82267,201.084,138.086548,126.540306,41.514458,58.26469,30.586956,82.632645
2017-07-24,146.51825,82.251755,201.121887,136.137436,124.389351,41.339298,57.292805,30.440781,82.231659
2017-07-25,147.144424,82.648514,201.387299,138.387863,123.332611,41.708069,57.720432,30.239792,83.126907
2017-07-26,147.838058,82.542053,221.283386,138.124207,122.462875,42.169033,56.719391,30.047941,83.276108
2017-07-27,145.044281,81.138939,228.439911,139.103485,122.350655,42.519363,56.515293,30.148436,84.563011
2017-07-28,144.023117,82.058228,228.695831,139.43306,123.30455,42.41795,57.020676,30.285473,84.12471
2017-07-31,143.281311,82.474319,229.823807,140.864319,124.118156,42.261227,57.389992,30.294605,84.693573
2017-08-01,144.552963,82.483986,226.961212,141.099701,123.921768,42.132153,58.157787,30.221525,84.954689
2017-08-02,151.383224,82.542053,225.548843,141.711731,123.59446,42.030743,58.109188,30.369127,84.898735
2017-08-03,149.870743,82.774292,225.833221,141.984802,124.707321,42.104496,58.449352,30.839607,84.730873
2017-08-04,150.660721,83.190399,225.321365,143.830353,124.54834,41.947769,58.080032,31.033333,84.553688
2017-08-07,152.992065,83.074272,227.710037,144.395325,124.249092,42.076836,58.109188,30.728903,85.271759
2017-08-08,154.21553,83.161362,227.018097,144.395325,123.697342,42.039951,57.788471,30.701227,85.402306
2017-08-09,155.159607,82.919456,223.423248,146.193787,124.595108,42.030743,58.216095,30.858053,85.719368
2017-08-10,150.217499,81.825981,222.059692,144.894363,124.464188,42.169033,57.409431,30.830379,85.551506
2017-08-11,152.306549,81.56472,223.966751,145.835968,124.473534,42.030743,57.312248,30.673553,85.17849
2017-08-14,154.598694,82.706558,226.131287,145.252167,124.828896,42.224346,58.099472,30.728903,85.467575
2017-08-15,156.291183,83.983887,228.057434,141.400986,124.73539,42.583893,56.913765,30.793476,85.980484
2017-08-16,155.662521,84.564491,226.550827,143.359543,125.474182,42.593117,56.894333,30.775028,86.204292
2017-08-17,152.674057,83.306519,224.643753,140.930176,124.417404,42.279663,55.844692,30.396797,85.859253
2017-08-18,152.325897,82.619469,224.815414,138.877518,124.033997,42.104496,53.405254,30.138493,86.232277
2017-08-21,152.045425,82.542053,224.729614,140.48764,124.800865,42.113712,52.102921,30.221519,86.59597
2017-08-22,154.530991,82.542053,228.610458,141.156204,125.969818,42.039951,52.608311,30.581301,86.530685
2017-08-23,154.724396,82.522697,227.027588,140.393509,124.19297,41.98465,52.102921,30.664328,86.204292
2017-08-24,154.037735,82.600121,227.6474,139.59314,124.277138,41.864792,52.32645,30.655098,86.045761
2017-08-25,154.608353,82.706558,224.92984,140.911362,123.928909,42.012302,52.384781,30.802706,86.269577
2017-08-28,156.165451,82.648514,226.159866,142.549774,123.985397,41.874012,52.219547,30.876507,86.232277
2017-08-29,157.558167,82.65818,229.316101,141.924622,124.427734,41.901672,51.247662,30.904181,86.092377
2017-08-30,157.983704,82.919456,229.287506,142.076187,123.354843,41.846355,51.082443,30.858053,85.672745
2017-08-31,158.61235,83.316193,228.524689,141.953049,124.578308,41.99387,51.501785,31.29163,86.045761
2017-09-01,158.660706,83.354897,229.163528,142.814972,123.317192,42.205898,52.038158,31.328537,86.288216
2017-09-05,156.755432,82.55172,225.988251,144.851379,122.253693,42.334972,51.696831,31.180935,86.465416
2017-09-06,156.590988,82.474319,223.718857,148.289627,122.978386,42.371853,51.453018,31.356209,86.465416
2017-09-07,155.962341,81.680847,225.330307,149.587265,124.408913,42.66687,51.092182,31.356209,86.69854
2017-09-08,153.418777,81.526001,227.685516,151.225876,123.270103,42.68531,50.906898,31.457695,86.577309
2017-09-11,156.194489,82.919456,229.411423,150.004044,125.368866,42.888138,51.716335,31.660645,87.649734
2017-09-12,155.575516,83.75164,229.401932,151.462692,124.823013,43.072517,52.077171,32.629276,87.202126
2017-09-13,154.405258,83.838737,230.689194,151.56691,124.653587,43.210815,52.194191,32.3433,87.239418
2017-09-14,153.080246,83.403282,233.835876,150.960663,126.281754,42.8484,52.398994,32.961384,87.239418
2017-09-15,154.627701,84.177414,237.43071,150.032455,126.535881,42.913448,52.535522,32.620052,86.978294
2017-09-18,153.457443,85.028976,241.321136,149.473618,127.411125,42.8484,52.174694,32.79533,86.866394
2017-09-19,153.515472,86.122437,240.729919,149.331558,127.260551,42.727592,52.008907,32.703075,87.817581
2017-09-20,150.942871,85.570854,243.590546,150.297668,125.378281,42.541733,52.233212,33.201241,88.032082
2017-09-21,148.350891,85.561172,244.143585,150.780716,123.994781,42.188618,51.872375,33.182785,86.3908
2017-09-22,146.900177,85.541824,244.534531,151.519516,123.655998,42.272255,51.921143,33.173565,86.017784
2017-09-25,145.604202,85.357971,242.50351,152.589828,123.448944,42.458099,51.911377,32.758434,86.465416
2017-09-26,148.109116,85.822441,241.912292,152.741379,123.232475,42.346588,52.36974,32.564701,86.400124
2017-09-27,149.1633,86.596573,243.418884,152.419327,122.112526,41.482376,51.36525,32.703075,84.740196
2017-09-28,148.244507,87.225571,242.455826,153.783279,121.849007,41.73328,51.326241,32.841457,84.758835
2017-09-29,149.0569,87.535217,242.398621,154.919876,122.357208,41.826202,50.565563,32.933704,84.842773
2017-10-02,148.757111,87.61264,244.095932,155.355545,123.495995,41.631065,50.585075,33.275043,85.579483
2017-10-03,149.405106,88.473862,243.590546,156.444824,124.324219,41.993469,50.194984,33.339611,85.905891
2017-10-04,148.437958,88.067444,243.876587,156.558472,125.06768,42.281544,50.789871,33.173565,86.185638
2017-10-05,150.285172,88.553154,246.861176,157.34462,125.350037,42.300125,50.887394,33.210464,85.821945
2017-10-06,150.198135,88.931992,246.565598,157.088913,125.378281,42.272255,51.121445,33.256588,86.101723
2017-10-09,150.720398,89.067986,246.384415,156.956314,125.594749,42.197903,50.243744,33.339611,85.905891
2017-10-10,150.778427,89.262268,248.806366,156.435333,126.018242,42.625374,50.253494,33.579468,85.439613
2017-10-11,151.407104,89.330269,249.292709,156.520599,128.606369,42.8391,49.765881,33.625595,85.290405
2017-10-12,150.875168,88.990295,249.74086,155.895462,128.775772,42.8484,49.570839,33.53334,85.933853
2017-10-13,151.832642,90.204536,248.625198,155.781799,128.399307,42.913448,49.717113,33.52412,86.763817
2017-10-16,154.627701,89.330269,247.681229,155.545013,128.107574,43.322319,50.097454,33.192009,86.857079
2017-10-17,155.198318,89.067986,246.603729,154.720963,132.502686,43.229393,50.711853,33.394962,86.540031
2017-10-18,154.511642,89.446838,247.957748,154.815674,132.399139,43.117878,51.004417,33.053642,86.512032
2017-10-19,150.855804,89.271973,247.004211,154.616776,133.679077,43.294441,51.384758,33.431862,86.051285
2017-10-20,151.116959,89.456543,252.448898,154.796722,134.017899,43.0993,51.745594,33.597916,82.913277
2017-10-23,151.039581,89.738258,250.131851,156.037537,135.166092,43.043545,52.330727,33.579468,82.020729
2017-10-24,151.939011,91.175926,253.640793,157.259384,133.302643,42.913448,52.096672,33.459541,81.720062
2017-10-25,151.271683,90.855377,246.41304,157.297272,133.980286,42.792645,53.579025,33.358063,81.607323
2017-10-26,152.238815,92.95359,247.223495,158.793808,133.462646,42.959908,55.402702,32.970612,82.208626
2017-10-27,157.693542,93.050751,244.544083,158.500168,133.434387,42.811226,54.57375,32.841457,81.776443
2017-10-30,161.242996,92.351334,247.204468,156.577408,131.759216,42.616081,53.900845,32.426327,81.052994
2017-10-31,163.486755,92.78846,245.993469,157.022568,131.203903,42.727592,53.627789,32.3433,81.118767
2017-11-01,161.407394,93.050751,246.489304,156.643738,131.740356,42.560322,53.705803,32.527805,81.635521
2017-11-02,162.587326,93.235313,250.427399,154.114777,131.693298,42.634666,53.754555,32.712307,81.278496
2017-11-03,166.833115,93.672432,249.588303,155.706009,131.834473,42.7183,54.329945,32.79533,81.344261
2017-11-06,168.52562,93.536446,251.800491,155.545013,131.533325,42.25367,54.651768,32.583157,80.846306
2017-11-07,169.067215,92.642761,253.76474,155.014603,131.54274,42.690418,53.783821,32.620052,81.720062
2017-11-08,170.450256,92.409615,253.230789,155.383987,133.00148,42.913448,54.378708,32.601604,82.283791
2017-11-09,170.102097,91.069069,251.840775,154.645218,132.088593,42.959908,54.739544,32.769173,82.471687
2017-11-10,169.539093,90.84565,250.067184,155.440796,131.345062,43.247982,54.700535,32.750553,82.828712
2017-11-13,168.859665,91.21479,251.572342,156.615326,131.533325,43.415249,54.524998,32.862267,83.617905
2017-11-14,166.3069,91.078804,250.939606,159.182175,131.27919,44.075027,54.593254,32.936749,83.495773
2017-11-15,164.113281,90.593094,251.994095,156.728958,130.91217,43.498882,55.227161,32.918125,82.894478
2017-11-16,166.073975,90.884514,252.799454,158.651733,130.695694,43.257271,55.812294,33.104321,83.852783
2017-11-17,165.151871,91.010803,251.418945,158.879074,129.876907,42.476692,57.723736,32.927429,83.082382
2017-11-20,164.986893,91.263359,253.690994,161.445908,129.811005,42.244373,57.782253,32.908817,82.932045
2017-11-21,168.054031,91.710205,255.953384,163.728607,130.196869,42.541733,57.918785,33.085686,83.354843
2017-11-22,169.820587,91.137077,254.189484,162.97084,129.208694,42.597496,57.606709,32.983292,82.988419
2017-11-24,169.830307,90.806793,254.889282,163.226578,129.886307,42.634666,57.850521,33.039146,83.101166
2017-11-27,168.976135,90.797089,254.601624,164.95993,130.766937,42.653248,58.152843,33.039146,83.580322
2017-11-28,167.986099,92.555321,256.912079,167.24263,132.585007,42.588207,58.104073,33.374283,83.993729
2017-11-29,164.501587,93.837578,258.167908,168.737183,132.386139,42.281544,58.864761,33.709419,83.974922
2017-11-30,166.801956,94.91584,265.35788,171.183777,131.931625,42.881153,58.923264,33.75597,84.548042
2017-12-01,166.025436,95.061554,260.161896,171.754929,132.547104,43.068527,58.590591,33.839756,84.89566
2017-12-04,164.812134,95.770668,266.479553,176.019791,131.628601,43.312115,58.805851,33.56979,85.882172
2017-12-05,164.656845,95.88723,264.150024,174.068253,132.253601,43.340221,59.118958,33.169479,85.872772
2017-12-06,164.04538,95.40155,266.76712,172.116684,133.569763,43.51823,58.43404,33.104321,85.73185
2017-12-07,164.346298,95.760963,270.314209,173.259033,132.575516,42.890514,59.295086,33.048458,84.65139
2017-12-08,164.394775,95.731819,274.081757,174.601349,133.124695,42.450184,59.980015,33.271881,84.905083
2017-12-11,167.597855,96.168938,271.454956,173.49707,133.645508,42.468925,60.576874,33.709419,84.773544
2017-12-12,166.656357,96.528374,277.954742,173.068695,135.028015,42.431446,60.831284,34.053875,84.416512
2017-12-13,167.20961,94.983841,279.776184,174.239609,135.302567,43.002945,62.915421,34.10973,85.384232
2017-12-14,167.161057,94.371857,281.731903,173.382843,134.128418,43.124737,63.140457,33.942165,85.496971
2017-12-15,168.859665,95.702675,281.789398,173.811218,134.895447,43.274639,63.394855,34.631058,86.333153
2017-12-18,171.237717,96.829498,283.898407,175.857941,134.270447,43.031052,63.414429,34.565895,86.323746
2017-12-19,169.412903,96.314659,284.962555,177.047913,134.251511,43.218426,62.856705,34.389015,86.135834
2017-12-20,169.2285,95.692963,285.585693,178.314041,133.664444,43.171589,62.220699,33.942165,85.994904
2017-12-21,169.86911,95.683243,282.83429,179.047073,133.569763,42.721878,63.37529,33.73735,86.12645
2017-12-22,169.86911,95.916389,282.901398,179.094666,132.679672,42.712509,61.927162,33.64426,86.558632
2017-12-26,165.559555,95.751251,283.150665,181.21756,132.651291,42.918629,62.279415,33.709419,86.887466
2017-12-27,165.588669,96.295235,283.399902,181.05574,133.105774,43.031052,61.594482,33.821144,86.530449
2017-12-28,166.054581,96.848915,284.099731,180.665421,133.096313,42.834309,61.594482,33.858372,86.502258
2017-12-29,164.258896,96.470085,282.719269,180.427429,132.300919,42.984207,61.203094,33.718739,86.323746
2018-01-02,167.19989,96.110657,284.569489,178.999466,131.836945,42.665668,62.122852,33.923542,85.168144
2018-01-03,167.170776,96.703217,285.489807,179.932404,133.096313,42.57198,62.113071,34.174896,85.064796
2018-01-04,167.947266,98.311684,284.406555,181.360367,133.086853,43.171589,62.073933,34.249378,85.666084
2018-01-05,169.859406,98.535904,296.073425,183.254776,134.185242,43.162212,62.602303,34.314537,85.72245
2018-01-08,169.2285,97.629311,297.329315,182.816864,134.355713,43.096634,63.160038,33.932854,86.173424
2018-01-09,169.209091,97.989998,305.266998,183.825958,136.486237,43.312115,62.70993,33.895615,85.543945
2018-01-10,169.170258,98.672386,307.021362,182.588394,136.325226,43.162212,62.837143,33.951473,84.999008
2018-01-11,170.13118,98.194725,314.556458,185.330078,137.101669,43.134109,62.905632,34.035259,84.698372
2018-01-12,171.888031,98.428673,322.312012,186.986526,138.020172,43.237164,63.277447,34.016636,84.191025
2018-01-16,171.014465,97.814522,321.305481,186.881805,139.061798,43.593185,62.054363,34.072491,84.764122
2018-01-17,173.839005,98.223969,336.500275,190.223221,139.175415,43.864876,62.435963,34.612434,85.684868
2018-01-18,173.994293,97.346603,326.098785,188.80481,139.118591,43.921085,62.729504,34.435562,85.372078
2018-01-19,173.217789,95.56266,323.769226,191.660706,139.535217,44.183418,65.762764,34.389015,86.214645
2018-01-22,171.800674,95.845367,324.028107,194.640396,140.273819,44.389534,64.960419,34.379704,86.990929
2018-01-23,171.839493,95.513939,321.717712,195.059265,134.298874,44.455116,65.694252,34.277302,84.30233
2018-01-24,169.102325,96.800705,320.854889,196.315842,134.526123,44.811131,66.535744,34.379704,83.601776
2018-01-25,166.083679,97.180893,328.926788,195.506683,136.732407,44.820499,66.251991,34.658985,83.63018
2018-01-26,166.471924,97.122391,329.032288,197.277344,137.613037,45.466946,66.574883,36.316067,83.052696
2018-01-29,163.026215,96.907936,326.731506,195.078308,136.050629,44.689331,66.124786,36.325375,82.229095
2018-01-30,162.065277,96.225548,323.750061,192.117661,134.866989,44.417637,65.880165,35.189625,82.314285
2018-01-31,162.51178,96.898186,339.721344,191.251358,130.852158,44.586277,66.751007,34.482109,81.736816
2018-02-01,162.851486,97.483078,342.18515,190.299393,132.585007,44.455116,66.193268,34.604252,81.272934
2018-02-02,155.78537,94.246651,334.487061,184.65419,130.369232,43.780556,65.772537,34.397549,79.75824
2018-02-05,151.893127,89.694191,315.285065,174.31575,123.466331,42.05669,63.003475,32.574787,76.738312
2018-02-06,158.241013,91.809563,326.81778,181.864899,124.82988,41.850582,63.815601,33.147923,77.98793
2018-02-07,154.853531,91.253914,333.729767,182.102921,124.441643,41.747517,64.216766,32.866051,77.47673
2018-02-08,150.592499,86.116554,317.592834,172.516541,119.65033,40.379677,61.14439,31.597641,75.943108
2018-02-09,152.434464,89.411484,320.64682,175.277252,122.651993,40.407776,64.079796,32.095608,75.659088
2018-02-12,158.574326,92.316475,331.21524,175.220123,123.352722,41.194759,64.559242,32.565395,76.993919
2018-02-13,160.162903,92.18,330.598724,174.896469,123.059189,41.400871,64.451607,32.828468,77.154854
2018-02-14,163.115891,93.807976,332.226807,175.819885,122.784569,41.316551,66.496597,33.063362,76.378571
2018-02-15,168.593033,94.129669,343.411835,176.372009,124.261734,41.953636,66.819496,33.551933,78.016335
2018-02-16,168.047272,94.353882,342.043854,177.990372,126.079773,42.14101,66.829285,34.068699,78.196213
2018-02-20,167.482025,94.743797,340.41568,177.742859,123.920845,41.213505,66.036728,33.833801,77.00338
2018-02-21,166.721848,95.046005,339.471527,174.268143,123.011826,40.604523,65.606201,33.598911,75.962029
2018-02-22,168.115509,94.89978,342.891602,176.562408,123.011826,40.773163,65.684464,33.580124,76.530045
2018-02-23,171.039246,96.313293,343.604523,179.304092,125.009804,41.260342,66.692299,34.068699,76.728851
2018-02-26,174.421036,99.081802,350.174866,179.408844,125.857933,41.250969,68.150208,34.848537,77.277924
2018-02-27,173.855804,97.073662,351.29245,176.095947,125.47673,40.866848,66.565094,34.576069,76.246033
2018-02-28,173.592667,95.055763,348.951355,173.516083,123.770935,40.4921,65.586632,34.115681,74.333733
2018-03-01,170.551941,92.745415,336.889618,171.01239,121.293221,40.688843,64.891914,33.476772,74.504135
2018-03-02,171.731186,93.193825,332.053436,169.889099,122.760803,40.960541,64.666183,33.777431,75.261482
2018-03-05,172.325714,94.22715,339.837616,173.011566,123.685165,41.119808,63.841793,33.937153,76.009361
2018-03-06,172.179504,93.652008,336.147858,172.916367,122.189018,41.157284,64.028259,33.711666,75.753761
2018-03-07,170.581207,93.232826,334.3367,170.972839,122.970436,41.054226,62.978138,33.758648,74.939606
2018-03-08,172.442642,94.158913,335.964783,170.360092,125.848404,41.644463,63.900677,34.294193,75.706429
2018-03-09,175.405365,96.556992,341.542908,174.400345,127.506561,41.991108,65.068581,34.547878,76.009361
2018-03-12,177.101135,95.211731,331.591003,172.054703,126.391594,41.719414,65.578926,34.397549,75.602295
2018-03-13,175.39563,92.96962,326.27301,170.75264,128.030685,41.756889,64.940994,34.529087,75.469749
2018-03-14,173.904495,92.150764,318.170898,169.852692,126.096161,41.378822,64.970428,34.153259,74.788147
2018-03-15,174.109161,92.01429,317.901123,170.484558,126.801361,41.274857,65.156914,34.369362,74.475723
2018-03-16,173.495193,93.203583,318.373199,171.336639,127.392181,41.076378,64.685822,34.557274,74.759743
2018-03-19,170.844345,92.452965,319.615997,169.555878,124.113998,40.887344,64.489525,34.134472,74.46627
2018-03-20,170.785858,92.560188,325.271118,170.57074,125.038376,40.792835,65.559288,34.134472,74.134918
2018-03-21,166.916748,92.355476,324.760529,170.436691,125.019302,40.641605,65.117645,34.078091,72.932648
2018-03-22,164.558273,89.109291,307.910706,167.822983,121.388519,40.414761,63.223492,33.448582,72.33622
